,timestamp,back_x,back_y,back_z,thigh_x,thigh_y,thigh_z,label
21983,2019-01-12 00:07:23.280,-0.02124,-0.0625,0.859375,-0.203125,0.140625,-1.04834,8
21984,2019-01-12 00:07:23.300,-0.011963,-0.0625,0.859375,-0.203125,0.140625,-1.063721,8
21985,2019-01-12 00:07:23.320,-0.025635,-0.0625,0.859375,-0.203125,0.140625,-1.0625,8
21986,2019-01-12 00:07:23.340,-0.032227,-0.0625,0.859375,-0.203125,0.140625,-1.0625,8
21987,2019-01-12 00:07:23.360,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.062744,8
21988,2019-01-12 00:07:23.380,-0.033447,-0.0625,0.859375,-0.203125,0.140625,-1.059326,8
21989,2019-01-12 00:07:23.400,-0.017822,-0.0625,0.859375,-0.203125,0.140625,-1.047852,8
21990,2019-01-12 00:07:23.420,-0.025635,-0.0625,0.859375,-0.203125,0.140625,-1.064941,8
21991,2019-01-12 00:07:23.440,-0.03418,-0.0625,0.859375,-0.203125,0.140625,-1.05835,8
21992,2019-01-12 00:07:23.460,-0.017334,-0.0625,0.859375,-0.203125,0.140625,-1.048828,8
21993,2019-01-12 00:07:23.480,-0.026367,-0.0625,0.859375,-0.203125,0.140625,-1.060059,8
21994,2019-01-12 00:07:23.500,-0.031738,-0.0625,0.859375,-0.203125,0.140625,-1.049316,8
21995,2019-01-12 00:07:23.520,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.05957,8
21996,2019-01-12 00:07:23.540,-0.033203,-0.0625,0.859375,-0.203125,0.140625,-1.049072,8
21997,2019-01-12 00:07:23.560,-0.016602,-0.0625,0.859375,-0.203125,0.140625,-1.065674,8
21998,2019-01-12 00:07:23.580,-0.027588,-0.0625,0.859375,-0.203125,0.140625,-1.056396,8
21999,2019-01-12 00:07:23.600,-0.031494,-0.0625,0.861084,-0.203125,0.140625,-1.050781,8
22000,2019-01-12 00:07:23.620,-0.03125,-0.0625,0.844482,-0.203125,0.1391599999999999,-1.058105,8
22001,2019-01-12 00:07:23.640,-0.03125,-0.0625,0.8564450000000001,-0.203125,0.1474609999999999,-1.050049,8
22002,2019-01-12 00:07:23.660,-0.03125,-0.0625,0.859619,-0.203125,0.152588,-1.066162,8
22003,2019-01-12 00:07:23.680,-0.03125,-0.0625,0.859375,-0.203125,0.138184,-1.054932,8
22004,2019-01-12 00:07:23.700,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.052246,8
22005,2019-01-12 00:07:23.720,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.056396,8
22006,2019-01-12 00:07:23.740,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.05127,8
22007,2019-01-12 00:07:23.760,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.064453,8
22008,2019-01-12 00:07:23.780,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.064209,8
22009,2019-01-12 00:07:23.800,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.054932,8
22010,2019-01-12 00:07:23.820,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.044678,8
22011,2019-01-12 00:07:23.840,-0.031738,-0.0625,0.859375,-0.203125,0.140625,-1.046875,8
22012,2019-01-12 00:07:23.860,-0.015625,-0.0625,0.859375,-0.203125,0.138428,-1.046875,8
22013,2019-01-12 00:07:23.880,-0.030762,-0.0625,0.859375,-0.203125,0.150879,-1.046875,8
22014,2019-01-12 00:07:23.900,-0.03125,-0.0625,0.859375,-0.203125,0.149414,-1.044678,8
22015,2019-01-12 00:07:23.920,-0.03125,-0.0625,0.859375,-0.203125,0.138916,-1.055664,8
22016,2019-01-12 00:07:23.940,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.063965,8
22017,2019-01-12 00:07:23.960,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.064697,8
22018,2019-01-12 00:07:23.980,-0.030518,-0.0625,0.859375,-0.203125,0.140625,-1.052979,8
22019,2019-01-12 00:07:24.000,-0.015625,-0.0625,0.859375,-0.203125,0.140625,-1.042969,8
22020,2019-01-12 00:07:24.020,-0.031006,-0.0625,0.859375,-0.203125,0.140625,-1.056641,8
22021,2019-01-12 00:07:24.040,-0.015869,-0.0625,0.859375,-0.203125,0.140625,-1.063721,8
22022,2019-01-12 00:07:24.060,-0.030762,-0.0625,0.859375,-0.203125,0.140625,-1.064697,8
22023,2019-01-12 00:07:24.080,-0.015869,-0.0625,0.859375,-0.203125,0.140625,-1.049561,8
22024,2019-01-12 00:07:24.100,-0.032471,-0.0625,0.859375,-0.203125,0.140625,-1.058838,8
22025,2019-01-12 00:07:24.120,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.052246,8
22026,2019-01-12 00:07:24.140,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.045898,8
22027,2019-01-12 00:07:24.160,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.044434,8
22028,2019-01-12 00:07:24.180,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.058594,8
22029,2019-01-12 00:07:24.200,-0.031494,-0.0625,0.859375,-0.203125,0.140625,-1.0629879999999998,8
22030,2019-01-12 00:07:24.220,-0.027832,-0.0625,0.859375,-0.203125,0.140625,-1.064453,8
22031,2019-01-12 00:07:24.240,-0.016602,-0.0625,0.859375,-0.203125,0.140625,-1.050049,8
22032,2019-01-12 00:07:24.260,-0.033203,-0.0625,0.859375,-0.203125,0.140625,-1.0463870000000002,8
22033,2019-01-12 00:07:24.280,-0.031738,-0.0625,0.859375,-0.203125,0.140625,-1.044922,8
22034,2019-01-12 00:07:24.300,-0.027588,-0.0625,0.859375,-0.203125,0.140625,-1.059814,8
22035,2019-01-12 00:07:24.320,-0.013428,-0.0625,0.8598629999999999,-0.203125,0.140625,-1.064453,8
22036,2019-01-12 00:07:24.340,-0.014648,-0.0625,0.854492,-0.203125,0.140625,-1.0473629999999998,8
22037,2019-01-12 00:07:24.360,-0.019531,-0.0625,0.845459,-0.203125,0.140625,-1.061768,8
22038,2019-01-12 00:07:24.380,-0.033447,-0.0625,0.8615719999999999,-0.203125,0.140625,-1.047119,8
22039,2019-01-12 00:07:24.400,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.060791,8
22040,2019-01-12 00:07:24.420,-0.03125,-0.0625,0.860107,-0.203125,0.140625,-1.0625,8
22041,2019-01-12 00:07:24.440,-0.032227,-0.0625,0.8532709999999999,-0.203125,0.140625,-1.0625,8
22042,2019-01-12 00:07:24.460,-0.026123,-0.0625,0.8464360000000001,-0.203125,0.140625,-1.0625,8
22043,2019-01-12 00:07:24.480,-0.011963,-0.0625,0.8615719999999999,-0.203125,0.140625,-1.062744,8
22044,2019-01-12 00:07:24.500,-0.022217,-0.0625,0.859375,-0.203125,0.140625,-1.047119,8
22045,2019-01-12 00:07:24.520,-0.027832,-0.0625,0.859375,-0.203125,0.140625,-1.046631,8
22046,2019-01-12 00:07:24.540,-0.011963,-0.0625,0.8605959999999999,-0.203125,0.140625,-1.046875,8
22047,2019-01-12 00:07:24.560,-0.022949,-0.0625,0.851807,-0.203125,0.140625,-1.062256,8
22048,2019-01-12 00:07:24.580,-0.025879,-0.0625,0.847412,-0.203125,0.140625,-1.046875,8
22049,2019-01-12 00:07:24.600,-0.019531,-0.0625,0.8615719999999999,-0.203125,0.140625,-1.063232,8
22050,2019-01-12 00:07:24.620,-0.034912,-0.0625,0.859375,-0.203125,0.140625,-1.061279,8
22051,2019-01-12 00:07:24.640,-0.024414,-0.0625,0.859375,-0.203125,0.140625,-1.046875,8
22052,2019-01-12 00:07:24.660,-0.011719,-0.0625,0.859375,-0.203125,0.140625,-1.063721,8
22053,2019-01-12 00:07:24.680,-0.02417,-0.0625,0.859375,-0.203125,0.140625,-1.060547,8
22054,2019-01-12 00:07:24.700,-0.02417,-0.0625,0.859375,-0.203125,0.140625,-1.047119,8
22055,2019-01-12 00:07:24.720,-0.022705,-0.0625,0.859375,-0.203125,0.140625,-1.064209,8
22056,2019-01-12 00:07:24.740,-0.025635,-0.0625,0.861084,-0.203125,0.140625,-1.060059,8
22057,2019-01-12 00:07:24.760,-0.013428,-0.0625,0.8496090000000001,-0.203125,0.140625,-1.044922,8
22058,2019-01-12 00:07:24.780,-0.013428,-0.0625,0.8496090000000001,-0.203125,0.140625,-1.046875,8
22059,2019-01-12 00:07:24.800,-0.023682,-0.0625,0.863037,-0.203125,0.140625,-1.046875,8
22060,2019-01-12 00:07:24.820,-0.034912,-0.0625,0.848877,-0.203125,0.140625,-1.046875,8
22061,2019-01-12 00:07:24.840,-0.022705,-0.0625,0.850342,-0.203125,0.140625,-1.046143,8
22062,2019-01-12 00:07:24.860,-0.013672,-0.0625,0.861084,-0.203125,0.140625,-1.050537,8
22063,2019-01-12 00:07:24.880,-0.015625,-0.0625,0.8613280000000001,-0.203125,0.140625,-1.064697,8
22064,2019-01-12 00:07:24.900,-0.015625,-0.0625,0.8479,-0.203125,0.140625,-1.063232,8
22065,2019-01-12 00:07:24.920,-0.013184,-0.0625,0.851318,-0.203125,0.140625,-1.0578610000000002,8
22066,2019-01-12 00:07:24.940,-0.024902,-0.0625,0.8608399999999999,-0.203125,0.140625,-1.043457,8
22067,2019-01-12 00:07:24.960,-0.032471,-0.0625,0.859375,-0.203125,0.140625,-1.051758,8
22068,2019-01-12 00:07:24.980,-0.033447,-0.0625,0.859375,-0.203125,0.140625,-1.064697,8
22069,2019-01-12 00:07:25.000,-0.02124,-0.0625,0.859375,-0.203125,0.140625,-1.0625,8
22070,2019-01-12 00:07:25.020,-0.01416,-0.0625,0.859375,-0.203125,0.140625,-1.0625,8
22071,2019-01-12 00:07:25.040,-0.015625,-0.0625,0.859375,-0.203125,0.140625,-1.063721,8
22072,2019-01-12 00:07:25.060,-0.015625,-0.0625,0.859375,-0.203125,0.140625,-1.056396,8
22073,2019-01-12 00:07:25.080,-0.015625,-0.0625,0.859375,-0.203125,0.140625,-1.042969,8
22074,2019-01-12 00:07:25.100,-0.013184,-0.0625,0.859375,-0.203125,0.140625,-1.053223,8
22075,2019-01-12 00:07:25.120,-0.026611,-0.0625,0.859375,-0.203125,0.140625,-1.066162,8
22076,2019-01-12 00:07:25.140,-0.03418,-0.0625,0.859375,-0.203125,0.140625,-1.053711,8
22077,2019-01-12 00:07:25.160,-0.017334,-0.0625,0.8615719999999999,-0.203125,0.140625,-1.053711,8
22078,2019-01-12 00:07:25.180,-0.026367,-0.0625,0.845459,-0.203125,0.140625,-1.057129,8
22079,2019-01-12 00:07:25.200,-0.031738,-0.0625,0.854736,-0.203125,0.140625,-1.044678,8
22080,2019-01-12 00:07:25.220,-0.033203,-0.0625,0.8598629999999999,-0.203125,0.140625,-1.046875,8
22081,2019-01-12 00:07:25.240,-0.016846,-0.0625,0.859375,-0.203125,0.140625,-1.046875,8
22082,2019-01-12 00:07:25.260,-0.027344,-0.064453,0.859375,-0.203125,0.140625,-1.044678,8
22083,2019-01-12 00:07:25.280,-0.033691,-0.047852,0.859375,-0.200928,0.140625,-1.057373,8
22084,2019-01-12 00:07:25.300,-0.016602,-0.059082,0.859375,-0.213867,0.140625,-1.05542,8
22085,2019-01-12 00:07:25.320,-0.028076,-0.064697,0.859375,-0.211182,0.140625,-1.045166,8
22086,2019-01-12 00:07:25.340,-0.033203,-0.047607,0.859375,-0.201416,0.140625,-1.046875,8
22087,2019-01-12 00:07:25.360,-0.017822,-0.059814,0.859375,-0.203125,0.138184,-1.046875,8
22088,2019-01-12 00:07:25.380,-0.013672,-0.062744,0.859375,-0.203125,0.152344,-1.046875,8
22089,2019-01-12 00:07:25.400,-0.029053,-0.063965,0.859375,-0.203125,0.1474609999999999,-1.046875,8
22090,2019-01-12 00:07:25.420,-0.03125,-0.047119,0.8605959999999999,-0.203125,0.1391599999999999,-1.044434,8
22091,2019-01-12 00:07:25.440,-0.03125,-0.060547,0.843994,-0.203125,0.140625,-1.057129,8
22092,2019-01-12 00:07:25.460,-0.03125,-0.0625,0.857666,-0.203125,0.140625,-1.065918,8
22093,2019-01-12 00:07:25.480,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.0515139999999998,8
22094,2019-01-12 00:07:25.500,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.043457,8
22095,2019-01-12 00:07:25.520,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.058105,8
22096,2019-01-12 00:07:25.540,-0.031738,-0.0625,0.859375,-0.203125,0.140625,-1.06543,8
22097,2019-01-12 00:07:25.560,-0.015625,-0.0625,0.859375,-0.203125,0.140625,-1.050781,8
22098,2019-01-12 00:07:25.580,-0.030762,-0.0625,0.859375,-0.203125,0.140625,-1.046143,8
22099,2019-01-12 00:07:25.600,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.046875,8
22100,2019-01-12 00:07:25.620,-0.015381,-0.0625,0.859375,-0.203125,0.140625,-1.044678,8
22101,2019-01-12 00:07:25.640,-0.015625,-0.0625,0.859375,-0.203125,0.140625,-1.059326,8
22102,2019-01-12 00:07:25.660,-0.031494,-0.0625,0.8588870000000001,-0.203125,0.140625,-1.064697,8
22103,2019-01-12 00:07:25.680,-0.03125,-0.0625,0.84375,-0.203125,0.140625,-1.049316,8
22104,2019-01-12 00:07:25.700,-0.03125,-0.0625,0.8598629999999999,-0.203125,0.140625,-1.044678,8
22105,2019-01-12 00:07:25.720,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.060303,8
22106,2019-01-12 00:07:25.740,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.0625,8
22107,2019-01-12 00:07:25.760,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.0625,8
22108,2019-01-12 00:07:25.780,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.0625,8
22109,2019-01-12 00:07:25.800,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.063477,8
22110,2019-01-12 00:07:25.820,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.047852,8
22111,2019-01-12 00:07:25.840,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.046631,8
22112,2019-01-12 00:07:25.860,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.046143,8
22113,2019-01-12 00:07:25.880,-0.031494,-0.0625,0.859619,-0.203125,0.140625,-1.062256,8
22114,2019-01-12 00:07:25.900,-0.028076,-0.0625,0.856201,-0.203125,0.140625,-1.046875,8
22115,2019-01-12 00:07:25.920,-0.016357,-0.0625,0.844482,-0.203125,0.140625,-1.046875,8
22116,2019-01-12 00:07:25.940,-0.0329589999999999,-0.0625,0.861084,-0.203125,0.140625,-1.046875,8
22117,2019-01-12 00:07:25.960,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.046875,8
22118,2019-01-12 00:07:25.980,-0.031738,-0.0625,0.8598629999999999,-0.203125,0.140625,-1.046875,8
22119,2019-01-12 00:07:26.000,-0.0271,-0.0625,0.855713,-0.203125,0.140625,-1.046631,8
22120,2019-01-12 00:07:26.020,-0.017578,-0.0625,0.8408200000000001,-0.203125,0.140625,-1.048096,8
22121,2019-01-12 00:07:26.040,-0.028809,-0.0625,0.847412,-0.203125,0.140625,-1.063721,8
22122,2019-01-12 00:07:26.060,-0.017334,-0.0625,0.8615719999999999,-0.203125,0.140625,-1.0625,8
22123,2019-01-12 00:07:26.080,-0.033447,-0.0625,0.859375,-0.203125,0.140625,-1.0625,8
22124,2019-01-12 00:07:26.100,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.0625,8
22125,2019-01-12 00:07:26.120,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.062744,8
22126,2019-01-12 00:07:26.140,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.059326,8
22127,2019-01-12 00:07:26.160,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.047607,8
22128,2019-01-12 00:07:26.180,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.064453,8
22129,2019-01-12 00:07:26.200,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.0629879999999998,8
22130,2019-01-12 00:07:26.220,-0.032471,-0.0625,0.859375,-0.203125,0.140625,-1.058838,8
22131,2019-01-12 00:07:26.240,-0.02417,-0.0625,0.859375,-0.203125,0.140625,-1.044678,8
22132,2019-01-12 00:07:26.260,-0.019043,-0.0625,0.859375,-0.203125,0.140625,-1.046875,8
22133,2019-01-12 00:07:26.280,-0.034912,-0.0625,0.8605959999999999,-0.203125,0.140625,-1.045898,8
22134,2019-01-12 00:07:26.300,-0.023438,-0.0625,0.851562,-0.203125,0.140625,-1.05127,8
22135,2019-01-12 00:07:26.320,-0.019775,-0.0625,0.8479,-0.203125,0.140625,-1.064697,8
22136,2019-01-12 00:07:26.340,-0.033447,-0.0625,0.8615719999999999,-0.203125,0.140625,-1.063477,8
22137,2019-01-12 00:07:26.360,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.057373,8
22138,2019-01-12 00:07:26.380,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.043213,8
22139,2019-01-12 00:07:26.400,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.052246,8
22140,2019-01-12 00:07:26.420,-0.0329589999999999,-0.0625,0.859375,-0.203125,0.140625,-1.065918,8
22141,2019-01-12 00:07:26.440,-0.021729,-0.0625,0.859375,-0.203125,0.140625,-1.056396,8
22142,2019-01-12 00:07:26.460,-0.02124,-0.0625,0.859375,-0.203125,0.140625,-1.044434,8
22143,2019-01-12 00:07:26.480,-0.034912,-0.0625,0.859375,-0.203125,0.140625,-1.045166,8
22144,2019-01-12 00:07:26.500,-0.022949,-0.0625,0.859375,-0.203125,0.140625,-1.053467,8
22145,2019-01-12 00:07:26.520,-0.013672,-0.0625,0.859375,-0.203125,0.140625,-1.064453,8
22146,2019-01-12 00:07:26.540,-0.013428,-0.0625,0.859375,-0.203125,0.140625,-1.0625,8
22147,2019-01-12 00:07:26.560,-0.02417,-0.0625,0.859375,-0.203125,0.140625,-1.0625,8
22148,2019-01-12 00:07:26.580,-0.032715,-0.0625,0.859375,-0.203125,0.140625,-1.064209,8
22149,2019-01-12 00:07:26.600,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.054443,8
22150,2019-01-12 00:07:26.620,-0.033447,-0.0625,0.8615719999999999,-0.203125,0.140625,-1.042969,8
22151,2019-01-12 00:07:26.640,-0.019531,-0.0625,0.847656,-0.203125,0.140625,-1.054932,8
22152,2019-01-12 00:07:26.660,-0.023682,-0.0625,0.851807,-0.203125,0.140625,-1.064209,8
22153,2019-01-12 00:07:26.680,-0.032471,-0.0625,0.8605959999999999,-0.203125,0.140625,-1.0625,8
22154,2019-01-12 00:07:26.700,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.0625,8
22155,2019-01-12 00:07:26.720,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.0625,8
22156,2019-01-12 00:07:26.740,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.064697,8
22157,2019-01-12 00:07:26.760,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.050537,8
22158,2019-01-12 00:07:26.780,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.055176,8
22159,2019-01-12 00:07:26.800,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.063721,8
22160,2019-01-12 00:07:26.820,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.0625,8
22161,2019-01-12 00:07:26.840,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.0625,8
22162,2019-01-12 00:07:26.860,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.064697,8
22163,2019-01-12 00:07:26.880,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.049072,8
22164,2019-01-12 00:07:26.900,-0.033447,-0.0625,0.859375,-0.203125,0.140625,-1.057129,8
22165,2019-01-12 00:07:26.920,-0.019287,-0.0625,0.859375,-0.203125,0.140625,-1.063232,8
22166,2019-01-12 00:07:26.940,-0.012695,-0.0625,0.859375,-0.203125,0.140625,-1.064697,8
22167,2019-01-12 00:07:26.960,-0.027832,-0.0625,0.859375,-0.203125,0.140625,-1.04834,8
22168,2019-01-12 00:07:26.980,-0.031738,-0.0625,0.859375,-0.203125,0.140625,-1.05835,8
22169,2019-01-12 00:07:27.000,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.0629879999999998,8
22170,2019-01-12 00:07:27.020,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.0625,8
22171,2019-01-12 00:07:27.040,-0.0329589999999999,-0.0625,0.859375,-0.203125,0.140625,-1.064209,8
22172,2019-01-12 00:07:27.060,-0.016113,-0.0625,0.859375,-0.203125,0.140625,-1.047607,8
22173,2019-01-12 00:07:27.080,-0.028564,-0.0625,0.859375,-0.203125,0.140625,-1.061523,8
22174,2019-01-12 00:07:27.100,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.047607,8
22175,2019-01-12 00:07:27.120,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.060303,8
22176,2019-01-12 00:07:27.140,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.0625,8
22177,2019-01-12 00:07:27.160,-0.032471,-0.0625,0.859375,-0.203125,0.140625,-1.063477,8
22178,2019-01-12 00:07:27.180,-0.016846,-0.0625,0.859375,-0.203125,0.140625,-1.046875,8
22179,2019-01-12 00:07:27.200,-0.0144039999999999,-0.0625,0.860352,-0.203125,0.140625,-1.062256,8
22180,2019-01-12 00:07:27.220,-0.030029,-0.0625,0.84375,-0.203125,0.140625,-1.046875,8
22181,2019-01-12 00:07:27.240,-0.031982,-0.0625,0.858398,-0.203125,0.140625,-1.061768,8
22182,2019-01-12 00:07:27.260,-0.015625,-0.0625,0.859375,-0.203125,0.140625,-1.0625,8
22183,2019-01-12 00:07:27.280,-0.030762,-0.0625,0.859375,-0.203125,0.140625,-1.0625,8
22184,2019-01-12 00:07:27.300,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.0625,8
22185,2019-01-12 00:07:27.320,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.0620120000000002,8
22186,2019-01-12 00:07:27.340,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.046875,8
22187,2019-01-12 00:07:27.360,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.062256,8
22188,2019-01-12 00:07:27.380,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.046875,8
22189,2019-01-12 00:07:27.400,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.063477,8
22190,2019-01-12 00:07:27.420,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.0625,8
22191,2019-01-12 00:07:27.440,-0.03125,-0.0625,0.8581540000000001,-0.203125,0.140625,-1.0625,8
22192,2019-01-12 00:07:27.460,-0.029785,-0.0625,0.84375,-0.203125,0.140625,-1.0625,8
22193,2019-01-12 00:07:27.480,-0.015869,-0.0625,0.860352,-0.203125,0.140625,-1.060059,8
22194,2019-01-12 00:07:27.500,-0.030762,-0.0625,0.859375,-0.203125,0.140625,-1.047607,8
22195,2019-01-12 00:07:27.520,-0.015869,-0.0625,0.859375,-0.203125,0.140625,-1.061523,8
22196,2019-01-12 00:07:27.540,-0.032715,-0.0625,0.859375,-0.203125,0.140625,-1.044434,8
22197,2019-01-12 00:07:27.560,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.049805,8
22198,2019-01-12 00:07:27.580,-0.031494,-0.0625,0.859375,-0.203125,0.140625,-1.064941,8
22199,2019-01-12 00:07:27.600,-0.028564,-0.0625,0.859375,-0.203125,0.140625,-1.05835,8
22200,2019-01-12 00:07:27.620,-0.013184,-0.0625,0.859375,-0.203125,0.140625,-1.04834,8
22201,2019-01-12 00:07:27.640,-0.018311,-0.0625,0.859375,-0.203125,0.140625,-1.06543,8
22202,2019-01-12 00:07:27.660,-0.033203,-0.0625,0.859619,-0.203125,0.140625,-1.058105,8
22203,2019-01-12 00:07:27.680,-0.031738,-0.0625,0.855469,-0.203125,0.140625,-1.043701,8
22204,2019-01-12 00:07:27.700,-0.0271,-0.0625,0.8449709999999999,-0.203125,0.140625,-1.052246,8
22205,2019-01-12 00:07:27.720,-0.016846,-0.0625,0.8613280000000001,-0.203125,0.140625,-1.059814,8
22206,2019-01-12 00:07:27.740,-0.033203,-0.0625,0.859375,-0.203125,0.140625,-1.043213,8
22207,2019-01-12 00:07:27.760,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.052002,8
22208,2019-01-12 00:07:27.780,-0.031982,-0.0625,0.859375,-0.203125,0.140625,-1.064697,8
22209,2019-01-12 00:07:27.800,-0.025879,-0.0625,0.859375,-0.203125,0.140625,-1.063721,8
22210,2019-01-12 00:07:27.820,-0.017822,-0.0625,0.859375,-0.203125,0.140625,-1.054932,8
22211,2019-01-12 00:07:27.840,-0.033447,-0.0625,0.859375,-0.203125,0.140625,-1.052246,8
22212,2019-01-12 00:07:27.860,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.058105,8
22213,2019-01-12 00:07:27.880,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.044678,8
22214,2019-01-12 00:07:27.900,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.045166,8
22215,2019-01-12 00:07:27.920,-0.032471,-0.0625,0.8605959999999999,-0.203125,0.140625,-1.055664,8
22216,2019-01-12 00:07:27.940,-0.025635,-0.0625,0.852295,-0.203125,0.140625,-1.055176,8
22217,2019-01-12 00:07:27.960,-0.011963,-0.0625,0.847168,-0.203125,0.140625,-1.052246,8
22218,2019-01-12 00:07:27.980,-0.021484,-0.0625,0.8615719999999999,-0.203125,0.140625,-1.066162,8
22219,2019-01-12 00:07:28.000,-0.033447,-0.0625,0.859375,-0.203125,0.140625,-1.052246,8
22220,2019-01-12 00:07:28.020,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.055176,8
22221,2019-01-12 00:07:28.040,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.055664,8
22222,2019-01-12 00:07:28.060,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.042969,8
22223,2019-01-12 00:07:28.080,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.055664,8
22224,2019-01-12 00:07:28.100,-0.0329589999999999,-0.0625,0.859375,-0.203125,0.140625,-1.063965,8
22225,2019-01-12 00:07:28.120,-0.021973,-0.0625,0.859375,-0.203125,0.140625,-1.0625,8
22226,2019-01-12 00:07:28.140,-0.022705,-0.0625,0.859375,-0.203125,0.140625,-1.0625,8
22227,2019-01-12 00:07:28.160,-0.023682,-0.0625,0.859375,-0.203125,0.140625,-1.064697,8
22228,2019-01-12 00:07:28.180,-0.023193,-0.0625,0.859375,-0.203125,0.140625,-1.050049,8
22229,2019-01-12 00:07:28.200,-0.023193,-0.0625,0.859375,-0.203125,0.140625,-1.058105,8
22230,2019-01-12 00:07:28.220,-0.021729,-0.0625,0.859375,-0.203125,0.140625,-1.050781,8
22231,2019-01-12 00:07:28.240,-0.0329589999999999,-0.0625,0.859375,-0.203125,0.140625,-1.058838,8
22232,2019-01-12 00:07:28.260,-0.03125,-0.0625,0.859375,-0.203125,0.140625,-1.050049,8
22233,2019-01-12 00:07:28.280,-0.033203,-0.0625,0.859375,-0.203125,0.140625,-1.059326,8
22234,2019-01-12 00:07:28.300,-0.02002,-0.0625,0.8613280000000001,-0.203125,0.140625,-1.049561,8
22235,2019-01-12 00:07:28.320,-0.025146,-0.0625,0.8479,-0.203125,0.140625,-1.059814,8
22236,2019-01-12 00:07:28.340,-0.023438,-0.0625,0.851318,-0.203125,0.140625,-1.05127,8
